"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"7193","evm.TU.chromosome_11.2050","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7194","evm.TU.chromosome_11.2050","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7195","evm.TU.chromosome_11.2052","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7196","evm.TU.chromosome_11.2052","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7197","evm.TU.chromosome_11.3041","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7198","evm.TU.chromosome_11.3041","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7199","evm.TU.chromosome_11.885","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7200","evm.TU.chromosome_11.885","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7201","evm.TU.chromosome_11.1218","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7202","evm.TU.chromosome_11.1218","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7203","evm.TU.chromosome_11.145","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7204","evm.TU.chromosome_11.2859","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7205","evm.TU.chromosome_11.2976","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7206","evm.TU.chromosome_11.2568","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7207","evm.TU.chromosome_11.2568","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7208","evm.TU.chromosome_11.2569","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7209","evm.TU.chromosome_11.2569","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7210","evm.TU.chromosome_11.1670","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7211","evm.TU.chromosome_11.1670","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7212","evm.TU.chromosome_11.1672","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7213","evm.TU.chromosome_11.1672","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7214","evm.TU.chromosome_11.2715","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7215","evm.TU.chromosome_11.2715","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7216","evm.TU.chromosome_11.20","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7217","evm.TU.chromosome_11.20","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7218","evm.TU.chromosome_11.20","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7219","evm.TU.chromosome_11.22","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7220","evm.TU.chromosome_11.22","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7221","evm.TU.chromosome_11.22","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7222","evm.TU.chromosome_11.805","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7223","evm.TU.chromosome_11.649_evm.TU.chromosome_11.650","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7224","evm.TU.chromosome_11.649_evm.TU.chromosome_11.650","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7225","evm.TU.chromosome_11.2267","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7226","evm.TU.chromosome_11.2267","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7227","evm.TU.chromosome_11.2266","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7228","evm.TU.chromosome_11.2266","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7229","evm.TU.chromosome_11.2265","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7230","evm.TU.chromosome_11.2265","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7231","evm.TU.chromosome_11.2103","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7232","evm.TU.chromosome_11.2103","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7233","evm.TU.chromosome_11.2101","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7234","evm.TU.chromosome_11.2101","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7235","evm.TU.chromosome_11.2104","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7236","evm.TU.chromosome_11.2104","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7237","evm.TU.chromosome_11.2105","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7238","evm.TU.chromosome_11.2105","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7239","evm.TU.chromosome_11.1639_evm.TU.chromosome_11.1640_evm.TU.chromosome_11.1642_evm.TU.chromosome_11.1643.1.5f168cc4","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7240","evm.TU.chromosome_11.1639_evm.TU.chromosome_11.1640_evm.TU.chromosome_11.1642_evm.TU.chromosome_11.1643.1.5f168cc4","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7241","evm.TU.chromosome_11.1639_evm.TU.chromosome_11.1640_evm.TU.chromosome_11.1642_evm.TU.chromosome_11.1643","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7242","evm.TU.chromosome_11.1639_evm.TU.chromosome_11.1640_evm.TU.chromosome_11.1642_evm.TU.chromosome_11.1643","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7243","evm.TU.chromosome_11.578","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7244","evm.TU.chromosome_11.578","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7245","evm.TU.chromosome_11.576","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7246","evm.TU.chromosome_11.577","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7247","evm.TU.chromosome_11.570","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7248","evm.TU.chromosome_11.571","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7249","evm.TU.chromosome_11.1361","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7250","evm.TU.chromosome_11.2793","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7251","evm.TU.chromosome_11.2792","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7252","evm.TU.chromosome_11.2797","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7253","evm.TU.chromosome_11.2794","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7254","evm.TU.chromosome_11.2799","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7255","evm.TU.chromosome_11.2975","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7256","evm.TU.chromosome_11.1984","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7257","evm.TU.chromosome_11.924","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7258","evm.TU.chromosome_11.923","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7259","evm.TU.chromosome_11.488","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7260","evm.TU.chromosome_11.1170.1.5f15de73","GO:0004089","carbonate dehydratase activity",17,3,0.22,0.00124,"Molecular Functions",0.176470588235294
"7261","evm.TU.chromosome_11.1170.1.5f15de73","GO:0004089","carbonate dehydratase activity",17,3,0.22,0.00124,"Molecular Functions",0.176470588235294
"7262","evm.TU.chromosome_11.1170","GO:0004089","carbonate dehydratase activity",17,3,0.22,0.00124,"Molecular Functions",0.176470588235294
"7263","evm.TU.chromosome_11.1170","GO:0004089","carbonate dehydratase activity",17,3,0.22,0.00124,"Molecular Functions",0.176470588235294
"7264","evm.TU.chromosome_11.1709","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7265","evm.TU.chromosome_11.1709","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7266","evm.TU.chromosome_11.1708","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7267","evm.TU.chromosome_11.1708","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7268","evm.TU.chromosome_11.2667","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7269","evm.TU.chromosome_11.2663","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7270","evm.TU.chromosome_11.2661","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7271","evm.TU.chromosome_11.386","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"7272","evm.TU.chromosome_11.385","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"7273","evm.TU.chromosome_11.383","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"7274","evm.TU.chromosome_11.382","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"7275","evm.TU.chromosome_11.2065","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7276","evm.TU.chromosome_11.2065","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7277","evm.TU.chromosome_11.2064","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7278","evm.TU.chromosome_11.2064","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7279","evm.TU.chromosome_11.2064","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7280","evm.TU.chromosome_11.2066","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7281","evm.TU.chromosome_11.2066","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7282","evm.TU.chromosome_11.630","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"7283","evm.TU.chromosome_11.2456","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7284","evm.TU.chromosome_11.2456","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7285","evm.TU.chromosome_11.2457","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7286","evm.TU.chromosome_11.2457","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7287","evm.TU.chromosome_11.1909","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7288","evm.TU.chromosome_11.1086","GO:0005125","cytokine activity",64,3,0.82,0.04912,"Molecular Functions",0.046875
"7289","evm.TU.chromosome_11.1086","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7290","evm.TU.chromosome_11.1086","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7291","evm.TU.chromosome_11.1085","GO:0005125","cytokine activity",64,3,0.82,0.04912,"Molecular Functions",0.046875
"7292","evm.TU.chromosome_11.1085","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7293","evm.TU.chromosome_11.1085","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7294","evm.TU.chromosome_11.1628","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"7295","evm.TU.chromosome_11.1622","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7296","evm.TU.chromosome_11.2742","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7297","evm.TU.chromosome_11.76","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7298","evm.TU.chromosome_11.76","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7299","evm.TU.chromosome_11.75","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7300","evm.TU.chromosome_11.75","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7301","evm.TU.chromosome_11.72","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7302","evm.TU.chromosome_11.72","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7303","evm.TU.chromosome_11.73","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7304","evm.TU.chromosome_11.73","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7305","evm.TU.chromosome_11.70","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7306","evm.TU.chromosome_11.70","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7307","evm.TU.chromosome_11.71","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7308","evm.TU.chromosome_11.71","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7309","evm.TU.chromosome_11.78","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7310","evm.TU.chromosome_11.78","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7311","evm.TU.chromosome_11.79","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7312","evm.TU.chromosome_11.79","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7313","evm.TU.chromosome_11.1862","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7314","evm.TU.chromosome_11.522","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7315","evm.TU.chromosome_11.522","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7316","evm.TU.chromosome_11.2816","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7317","evm.TU.chromosome_11.2810","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7318","evm.TU.chromosome_11.1547","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7319","evm.TU.chromosome_11.1546","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7320","evm.TU.chromosome_11.2172","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7321","evm.TU.chromosome_11.2172","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7322","evm.TU.chromosome_11.172","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"7323","evm.TU.chromosome_11.233","GO:0005125","cytokine activity",64,3,0.82,0.04912,"Molecular Functions",0.046875
"7324","evm.TU.chromosome_11.233","GO:0002020","protease binding",123,5,1.58,0.02128,"Molecular Functions",0.040650406504065
"7325","evm.TU.chromosome_11.233","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7326","evm.TU.chromosome_11.233","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7327","evm.TU.chromosome_11.235","GO:0005125","cytokine activity",64,3,0.82,0.04912,"Molecular Functions",0.046875
"7328","evm.TU.chromosome_11.235","GO:0002020","protease binding",123,5,1.58,0.02128,"Molecular Functions",0.040650406504065
"7329","evm.TU.chromosome_11.235","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7330","evm.TU.chromosome_11.235","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7331","evm.TU.chromosome_11.238","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7332","evm.TU.chromosome_11.2999","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7333","evm.TU.chromosome_11.2998","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7334","evm.TU.chromosome_11.2998","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7335","evm.TU.chromosome_11.2990","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7336","evm.TU.chromosome_11.2995","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"7337","evm.TU.chromosome_12.2256","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7338","evm.TU.chromosome_12.2256","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7339","evm.TU.chromosome_12.2255","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7340","evm.TU.chromosome_12.4017","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7341","evm.TU.chromosome_12.4017","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7342","evm.TU.chromosome_12.4014","GO:0015068","glycine amidinotransferase activity",3,1,0.04,0.03801,"Molecular Functions",0.333333333333333
"7343","evm.TU.chromosome_12.582","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7344","evm.TU.chromosome_12.580","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7345","evm.TU.chromosome_12.2193","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7346","evm.TU.chromosome_12.2193","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"7347","evm.TU.chromosome_12.3125","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7348","evm.TU.chromosome_12.2540","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7349","evm.TU.chromosome_12.2322","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7350","evm.TU.chromosome_12.2662_evm.TU.chromosome_12.2664.3.5f169111","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"7351","evm.TU.chromosome_12.883","GO:0090729","toxin activity",70,4,0.9,0.01253,"Molecular Functions",0.0571428571428571
"7352","evm.TU.chromosome_12.883","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7353","evm.TU.chromosome_12.208","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7354","evm.TU.chromosome_12.201","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7355","evm.TU.chromosome_12.201","GO:0032036","myosin heavy chain binding",13,4,0.17,1.7e-05,"Molecular Functions",0.307692307692308
"7356","evm.TU.chromosome_12.201","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7357","evm.TU.chromosome_12.200","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7358","evm.TU.chromosome_12.200","GO:0032036","myosin heavy chain binding",13,4,0.17,1.7e-05,"Molecular Functions",0.307692307692308
"7359","evm.TU.chromosome_12.200","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7360","evm.TU.chromosome_12.1967","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7361","evm.TU.chromosome_12.3526","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7362","evm.TU.chromosome_12.3526","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7363","evm.TU.chromosome_12.3526.1.5f15e416","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7364","evm.TU.chromosome_12.3526.1.5f15e416","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7365","evm.TU.chromosome_12.3525","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7366","evm.TU.chromosome_12.467","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7367","evm.TU.chromosome_12.798","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7368","evm.TU.chromosome_12.2909","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7369","evm.TU.chromosome_12.1027","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7370","evm.TU.chromosome_12.3312","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7371","evm.TU.chromosome_12.3312","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7372","evm.TU.chromosome_12.986","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7373","evm.TU.chromosome_12.986","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"7374","evm.TU.chromosome_12.2982","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7375","evm.TU.chromosome_12.2982","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7376","evm.TU.chromosome_12.2987","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7377","evm.TU.chromosome_12.2987","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7378","evm.TU.chromosome_12.2984","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7379","evm.TU.chromosome_12.2984","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7380","evm.TU.chromosome_12.2512","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7381","evm.TU.chromosome_12.697","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7382","evm.TU.chromosome_12.3157","GO:0090729","toxin activity",70,4,0.9,0.01253,"Molecular Functions",0.0571428571428571
"7383","evm.TU.chromosome_12.2495","GO:0043425","bHLH transcription factor binding",19,2,0.24,0.0243,"Molecular Functions",0.105263157894737
"7384","evm.TU.chromosome_12.3455","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"7385","evm.TU.chromosome_12.3455","GO:0046332","SMAD binding",62,5,0.8,0.00119,"Molecular Functions",0.0806451612903226
"7386","evm.TU.chromosome_12.822","GO:0090729","toxin activity",70,4,0.9,0.01253,"Molecular Functions",0.0571428571428571
"7387","evm.TU.chromosome_12.822","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7388","evm.TU.chromosome_12.822.1.5f168aa1","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7389","evm.TU.chromosome_12.769","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7390","evm.TU.chromosome_12.764","GO:0050840","extracellular matrix binding",63,3,0.81,0.04039,"Molecular Functions",0.0476190476190476
"7391","evm.TU.chromosome_12.765.1.5f15de32","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7392","evm.TU.chromosome_12.765","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"7393","evm.TU.chromosome_12.1641","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
